x,y,z,qx,qy,qz,qw,timestamp
-0.0601712279021739,0.0069846208207309,0.2781968712806701,-0.7479476928710938,0.0169654488563537,0.6379019618034363,0.1826682090759277,1.403715345812143e+18
-0.0661918595433235,0.0076960390433669,0.2763376533985138,-0.7572962641716003,0.0221319068223238,0.6232832670211792,0.1937281042337417,1.4037153458621427e+18
-0.0697627887129783,0.008943292312324,0.2740862369537353,-0.7639568448066711,0.0185235030949115,0.6172171831130981,0.1872688978910446,1.403715345912143e+18
-0.0554494746029377,0.014540703035891,0.2790825068950653,-0.7523741126060486,0.0241627879440784,0.6360976099967957,0.1694966852664947,1.4037153459621427e+18
-0.0686122551560401,0.0091872056946158,0.2741074562072754,-0.765205979347229,0.0248853769153356,0.6118364930152893,0.1987377703189849,1.403715346012143e+18
-0.0755015090107917,0.0054212952964007,0.2704808115959167,-0.772826075553894,0.0224283430725336,0.5971315503120422,0.2137071192264557,1.4037153460621427e+18
-0.0698422044515609,0.0048072594217956,0.2720013558864593,-0.7690455913543701,0.0206831321120262,0.6035211682319641,0.2095312625169754,1.403715346112143e+18
-0.0765711218118667,0.0087907770648598,0.2686730027198791,-0.7773976922035217,0.0313895530998706,0.5889765024185181,0.2185731828212738,1.4037153461621427e+18
-0.075044497847557,0.0151085844263434,0.2689272165298462,-0.7775867581367493,0.0460612289607524,0.5869825482368469,0.2206549346446991,1.403715346212143e+18
-0.0851388648152351,0.0148938233032822,0.2627787292003631,-0.7904536128044128,0.0443814508616924,0.5644384026527405,0.2337149828672409,1.4037153462621427e+18
-0.0931526273488998,0.010277378372848,0.2581304013729095,-0.798744261264801,0.0369157642126083,0.5472112894058228,0.2473956495523452,1.403715346312143e+18
-0.092168241739273,0.0116443680599331,0.2575831115245819,-0.7993175983428955,0.0415364280343055,0.5443559288978577,0.2510832250118255,1.4037153463621427e+18
-0.0894699916243553,0.0098005523905158,0.257450670003891,-0.7984081506729126,0.0379304438829422,0.5468718409538269,0.2490721940994262,1.403715346412143e+18
-0.0850534737110138,0.011097066104412,0.2586065232753753,-0.7972671985626221,0.039440419524908,0.5505190491676331,0.244413822889328,1.4037153464621427e+18
-0.0818051621317863,0.007911286316812,0.2588136792182922,-0.7974935173988342,0.0297961998730897,0.5543678998947144,0.2362042367458343,1.403715346512143e+18
-0.0817653462290763,0.0094319703057408,0.2580607831478119,-0.8020249605178833,0.0272251423448324,0.5516008734703064,0.2274889498949051,1.4037153465621427e+18
-0.0924790352582931,0.0090533550828695,0.2514868378639221,-0.8119966983795166,0.02977523393929,0.5300407409667969,0.2425525188446045,1.403715346612143e+18
-0.0880422592163086,0.0144846038892865,0.2534475326538086,-0.8107256293296814,0.0418657474219799,0.5301772952079773,0.2447106093168258,1.4037153466621427e+18
-0.0878380686044693,0.0157983303070068,0.2522318363189697,-0.8128852248191833,0.04538219794631,0.5235933065414429,0.2510142028331756,1.403715346712143e+18
-0.0907217562198638,0.0115564912557601,0.2482228875160217,-0.8190430402755737,0.0325253568589687,0.5166415572166443,0.2473702132701873,1.4037153467621427e+18
-0.0804696902632713,0.0112349670380353,0.2531731426715851,-0.813040554523468,0.031301811337471,0.5306063294410706,0.2375755310058593,1.403715346812143e+18
-0.0790058448910713,0.0144982729107141,0.252899557352066,-0.8147242069244385,0.0366991944611072,0.5289615392684937,0.2346859127283096,1.4037153468621427e+18
-0.0771077126264572,0.0158703532069921,0.2541670501232147,-0.8138196468353271,0.0408506244421005,0.5298516154289246,0.2351297289133072,1.403715346912143e+18
-0.0810698345303535,0.0132836392149329,0.2522462010383606,-0.8168348073959351,0.0388185754418373,0.5198796391487122,0.2469802945852279,1.4037153469621427e+18
-0.0833470374345779,0.0089604295790195,0.2513436079025268,-0.8180519342422485,0.0332658886909484,0.5140330791473389,0.2558407485485077,1.403715347012143e+18
-0.0809721127152443,0.0074980724602937,0.2510981857776642,-0.8171513080596924,0.0313758924603462,0.5147250294685364,0.2575609385967254,1.4037153470621427e+18
-0.0888051986694336,0.0047331699170172,0.2454578876495361,-0.8249329924583435,0.0256124939769506,0.4994991421699524,0.2633062899112701,1.403715347112143e+18
-0.0884077101945877,-2.6222201995551583e-05,0.2454941421747207,-0.8264134526252747,0.0151866255328059,0.4998595118522644,0.2587482929229736,1.4037153471621427e+18
-0.0817141905426979,0.0023943197447806,0.2502167820930481,-0.8214150071144104,0.0231472291052341,0.5081337094306946,0.2579569816589355,1.403715347212143e+18
-0.0813775286078453,0.0046553295105695,0.2501145303249359,-0.8227784037590027,0.0263714026659727,0.5073278546333313,0.2548702359199524,1.4037153472621427e+18
-0.0815513283014297,0.0072436816990375,0.2494925856590271,-0.8244163393974304,0.0316733755171299,0.5025168657302856,0.2584788799285888,1.403715347312143e+18
-0.0809611454606056,0.01037163939327,0.2489870339632034,-0.8253988027572632,0.0382241420447826,0.4983175694942474,0.2625554502010345,1.4037153473621427e+18
-0.0864424556493759,0.0089153638109564,0.2456883937120437,-0.8308062553405762,0.0337363332509994,0.4870426058769226,0.2672307193279266,1.403715347412143e+18
-0.0896353498101234,0.0061640222556889,0.2429054528474807,-0.8342974781990051,0.0266940891742706,0.4807270765304565,0.2685826420783996,1.4037153474621427e+18
-0.0850350856781005,0.011335507966578,0.2460980117321014,-0.8334202170372009,0.0356946401298046,0.4841003715991974,0.2641656100749969,1.403715347512143e+18
-0.0870589986443519,0.0120869176462292,0.2435674220323562,-0.8360968828201294,0.0365471057593822,0.4780855476856231,0.2665344774723053,1.4037153475621427e+18
-0.0862003490328788,0.0087068621069192,0.2432034909725189,-0.8365516066551208,0.0300963930785655,0.4763841032981872,0.2689493000507355,1.403715347612143e+18
-0.0929551273584365,0.0092103201895952,0.2379235178232193,-0.8419501185417175,0.030128177255392,0.4622070789337158,0.2767253220081329,1.4037153476621427e+18
-0.0888803377747535,0.0142467524856328,0.2406484186649322,-0.8414790630340576,0.0401037149131298,0.4632349014282226,0.2751692831516266,1.403715347712143e+18
-0.0945746675133705,0.0159621555358171,0.2360126227140426,-0.846213698387146,0.0424657501280307,0.4484510123729706,0.2846238315105438,1.4037153477621427e+18
-0.0955753251910209,0.0151215409860014,0.2347987443208694,-0.8474999070167542,0.0411564111709594,0.4437321126461029,0.2883606553077698,1.403715347812143e+18
-0.0963784530758857,0.0142889432609081,0.2335106283426284,-0.8482664227485657,0.0392392799258232,0.4422373473644256,0.2886703014373779,1.4037153478621427e+18
-0.0975993797183036,0.0158414971083402,0.2329395115375518,-0.8500295281410217,0.0411554016172885,0.4394084811210632,0.2875346839427948,1.403715347912143e+18
-0.0954992026090622,0.0183602795004844,0.233753964304924,-0.8508656024932861,0.0457835271954536,0.4376381039619446,0.2870618104934692,1.4037153479621427e+18
-0.0932236015796661,0.0177034512162208,0.2346556782722473,-0.8497592806816101,0.0482130460441112,0.4370800852775574,0.2907674908638,1.403715348012143e+18
-0.0905324146151542,0.015911541879177,0.2368148863315582,-0.8483554720878601,0.0466771982610225,0.4393836557865143,0.2916440963745117,1.4037153480621427e+18
-0.0905740186572074,0.0137630039826035,0.2369956225156784,-0.8475610613822937,0.044566623866558,0.4389711916446686,0.2948870956897735,1.403715348112143e+18
-0.0908479541540145,0.0105477133765816,0.2375477105379104,-0.8477038741111755,0.0367918573319911,0.4394392073154449,0.2948519289493561,1.4037153481621427e+18
-0.0898317694664001,0.0108726061880588,0.2383300513029098,-0.8488308787345886,0.0341820195317268,0.4389596283435821,0.2926298677921295,1.403715348212143e+18
-0.0944542214274406,0.0080038988962769,0.2342473268508911,-0.8526611924171448,0.0240416210144758,0.4296900928020477,0.2962387502193451,1.4037153482621427e+18
-0.0954765900969505,0.0056499242782592,0.2317561954259872,-0.8550495505332947,0.0162306036800146,0.4260625839233398,0.2951229810714721,1.403715348312143e+18
-0.0915704295039177,0.0054027559235692,0.2330366820096969,-0.8537121415138245,0.0122740678489208,0.4314318597316742,0.2913614213466644,1.4037153483621427e+18
-0.0887887179851532,0.0063669919036328,0.2335565835237503,-0.8534663319587708,0.0085441526025533,0.4340527355670929,0.2883059680461883,1.403715348412143e+18
-0.0840261578559875,0.0067513328976929,0.2359270602464676,-0.8516749143600464,0.003775970544666,0.4420311748981476,0.2815033197402954,1.4037153484621427e+18
-0.0819550678133964,0.0066836597397923,0.236123725771904,-0.8513374924659729,-0.0004917759797535,0.445086121559143,0.2777097821235657,1.403715348512143e+18
-0.0834627971053123,0.0059383418411016,0.2337202280759811,-0.8533432483673096,-0.0068652210757136,0.4413696229457855,0.277400404214859,1.4037153485621427e+18
-0.0834476575255394,0.0053865131922066,0.232097178697586,-0.8543899059295654,-0.0118301911279559,0.4397899508476257,0.2765189707279205,1.403715348612143e+18
-0.0837190225720405,0.0037849240470677,0.2300653308629989,-0.8550911545753479,-0.0182204283773899,0.4376554191112518,0.2773895263671875,1.4037153486621427e+18
-0.0806481316685676,0.005015084054321,0.2313529700040817,-0.854463517665863,-0.0184826757758855,0.4397019147872925,0.2760664820671081,1.403715348712143e+18
-0.0785542652010917,0.0067967809736728,0.2307549118995666,-0.8541162610054016,-0.0132368290796875,0.4389076232910156,0.2786940932273865,1.4037153487621427e+18
-0.0780675038695335,0.0055794846266508,0.2307621091604232,-0.8531745672225952,-0.0131385196000337,0.4373637735843658,0.2839604020118713,1.403715348812143e+18
-0.0775440856814384,0.0045083728618919,0.2299559414386749,-0.8530266880989075,-0.0140536315739154,0.4358364045619964,0.2866959571838379,1.4037153488621427e+18
-0.0735844746232032,0.0049087582156062,0.2306831628084182,-0.84978187084198,-0.0086374077945947,0.4399266541004181,0.2902770340442657,1.403715348912143e+18
-0.0711730420589447,0.0083066914230585,0.2298091650009155,-0.8513640761375427,-0.0002643193001858,0.4358164370059967,0.2919645011425018,1.4037153489621427e+18
-0.0701289698481559,0.0094472970813512,0.2288474589586258,-0.852851152420044,0.0032205982133746,0.431906521320343,0.2934131026268005,1.403715349012143e+18
-0.0685642287135124,0.0075394669547677,0.2286741435527801,-0.8525567650794983,0.0009143413044512,0.4300548434257507,0.2969828844070434,1.4037153490621427e+18
-0.0659600645303726,0.0067197601310908,0.2289143055677414,-0.8507002592086792,0.0014993157237768,0.4325997829437256,0.298603743314743,1.403715349112143e+18
-0.0603778399527072,0.0082505289465188,0.2308237701654434,-0.8467877507209778,0.0075913704931735,0.4406046569347381,0.2979267239570617,1.4037153491621427e+18
-0.0567319989204406,0.0133434534072875,0.2301326096057891,-0.8486030697822571,0.0204802807420492,0.4373720288276672,0.2969162166118622,1.403715349212143e+18
-0.0555307455360889,0.0071377293206751,0.2297642081975937,-0.8474349975585938,0.0029934737831354,0.4395461678504944,0.2977316379547119,1.4037153492621427e+18
-0.0540994703769683,0.001292256754823,0.229865163564682,-0.8452169895172119,-0.0128401247784495,0.4428765475749969,0.2988374829292297,1.403715349312143e+18
-0.0531528890132904,-0.0020526626612991,0.2291085124015808,-0.8439216613769531,-0.0245352797210216,0.4463126361370086,0.2966469824314117,1.4037153493621427e+18
-0.0509722232818603,-0.0031379386782646,0.2292130291461944,-0.8430151343345642,-0.0274712853133678,0.447959691286087,0.2964845299720764,1.403715349412143e+18
-0.0484906621277332,-0.0040236292406916,0.2293331325054168,-0.841580867767334,-0.031965497881174,0.4525107145309448,0.2931787371635437,1.4037153494621427e+18
-0.0452448911964893,-0.0059875319711863,0.2306748926639557,-0.838141679763794,-0.0356514938175678,0.4582074582576751,0.2937574684619903,1.403715349512143e+18
-0.0441168062388896,-0.0068952972069382,0.2303508818149566,-0.8369316458702087,-0.0394786819815635,0.4613667130470276,0.2917664051055908,1.4037153495621427e+18
-0.0456154756247997,-0.0061139804311096,0.2284305542707443,-0.8409947156906128,-0.038356740027666,0.4539820253849029,0.2918166220188141,1.403715349612143e+18
-0.0459574125707149,-0.0048838686197996,0.2273322343826294,-0.8434184193611145,-0.038151778280735,0.4521903693675995,0.2875998914241791,1.4037153496621427e+18
-0.0441729389131069,-0.0050230361521244,0.2278519123792648,-0.8420588970184326,-0.0361881926655769,0.454584389925003,0.2880630493164062,1.403715349712143e+18
-0.0404282286763191,-0.0038267443887889,0.2281084656715393,-0.8376389741897583,-0.0296448152512311,0.4638126790523529,0.2869840264320373,1.4037153497621427e+18
-0.0395596250891685,-0.0045544113963842,0.2278212308883667,-0.8380545973777771,-0.0274600572884082,0.460731953382492,0.2909236848354339,1.403715349812143e+18
-0.0372347384691238,-0.0039355116896331,0.2284834235906601,-0.8375546336174011,-0.0271669086068868,0.4635736346244812,0.2878605425357818,1.4037153498621427e+18
-0.039663378149271,-0.0045694685541093,0.2278507500886917,-0.8389679193496704,-0.0300642643123865,0.4629116654396057,0.284502774477005,1.403715349912143e+18
-0.0389376357197761,-0.0036655238363891,0.2272329926490783,-0.837349534034729,-0.0273590926080942,0.4677728116512298,0.2815775871276855,1.4037153499621427e+18
-0.0351650491356849,-0.0021033333614468,0.2274857759475708,-0.8364928364753723,-0.0216319095343351,0.4700881838798523,0.2807650566101074,1.403715350012143e+18
-0.0345654152333736,-0.0035758581943809,0.2273115217685699,-0.8359403014183044,-0.0284683555364608,0.4724666178226471,0.2777926921844482,1.4037153500621427e+18
-0.0349684953689575,-0.0042671533301472,0.2280045300722122,-0.834881603717804,-0.0314944498240947,0.475833535194397,0.2748878896236419,1.403715350112143e+18
-0.0342724584043026,-0.0020998478867113,0.2279203683137893,-0.8338493704795837,-0.0302418991923332,0.4818757176399231,0.267537772655487,1.4037153501621427e+18
-0.0315496586263179,-0.0020972022321075,0.2281253784894943,-0.8327345848083496,-0.0303921923041343,0.4842855036258697,0.266640305519104,1.403715350212143e+18
-0.0267234724014997,-0.0016739934217184,0.2287738472223281,-0.8287679553031921,-0.0321974381804466,0.493283212184906,0.2622570395469665,1.4037153502621427e+18
-0.0258973445743322,-0.0023281048052012,0.2298062741756439,-0.8249714374542236,-0.033183142542839,0.4988447427749634,0.2635810673236847,1.403715350312143e+18
-0.0275209080427885,-0.0003607046965043,0.2287902683019638,-0.8272362947463989,-0.029077686369419,0.4959957301616668,0.2623412907123565,1.4037153503621427e+18
-0.0255403909832239,-0.0015215225284919,0.2283001840114593,-0.8236865401268005,-0.0318984277546405,0.5023134350776672,0.2611592411994934,1.403715350412143e+18
-0.0245087705552577,0.0004930571303702,0.2285085916519165,-0.8248386383056641,-0.0317189954221248,0.5036491751670837,0.2548972368240356,1.4037153504621427e+18
-0.0249527320265769,0.0009795734658837,0.228896364569664,-0.8235371708869934,-0.0324503406882286,0.5077908635139465,0.2507627010345459,1.403715350512143e+18
-0.0253825820982456,0.0011270453687757,0.2293812930583953,-0.8216037750244141,-0.0315889380872249,0.5116183757781982,0.249431699514389,1.4037153505621427e+18
-0.0246461797505617,0.000932534050662,0.2292113006114959,-0.8209087252616882,-0.0314524844288826,0.5136359930038452,0.2475836426019668,1.403715350612143e+18
-0.0226750075817108,0.0011072437046095,0.2293993532657623,-0.8187292814254761,-0.0336759090423584,0.5203413367271423,0.2404023557901382,1.4037153506621427e+18
-0.0207783114165067,0.0018834662623703,0.2292628288269043,-0.8161707520484924,-0.034453447908163,0.5269248485565186,0.2345814853906631,1.403715350712143e+18
-0.0192892495542764,-0.0050406251102685,0.2313128262758255,-0.8105229139328003,-0.0434727519750595,0.5273289084434509,0.2511713206768036,1.4037153507621427e+18
-0.019859105348587,-0.006051524542272,0.2307482808828354,-0.8110803365707397,-0.0393597595393657,0.5249026417732239,0.2551013827323913,1.403715350812143e+18
-0.0141469966620206,0.0023536379449069,0.2308634221553802,-0.80856853723526,-0.0234326925128698,0.5393936634063721,0.2339282035827636,1.4037153508621427e+18
-0.0113555891439318,0.0005698628956452,0.2316247969865799,-0.8045507669448853,-0.0282616913318634,0.5450531840324402,0.2341290861368179,1.403715350912143e+18
-0.0104425707831978,-0.0009031855151988,0.2322098463773727,-0.8056554794311523,-0.0321483351290226,0.5432888865470886,0.2339294552803039,1.4037153509621427e+18
-0.0148844048380851,-0.0044452613219618,0.2336509823799133,-0.808647096157074,-0.0465936921536922,0.5379818677902222,0.2334403991699218,1.403715351012143e+18
-0.0086846966296434,0.0010515870526432,0.2347226440906524,-0.8008784651756287,-0.0428326427936553,0.5586341619491577,0.2113928943872451,1.4037153510621427e+18
-0.0012407833710312,-0.0043280660174787,0.2346854507923126,-0.7842639088630676,-0.0292643476277589,0.5719027519226074,0.2387491315603256,1.403715351112143e+18
0.0022661099210381,-0.0065578273497521,0.2333018183708191,-0.7841701507568359,-0.0331256911158561,0.5694561004638672,0.2443350851535797,1.4037153511621427e+18
0.0054899561218917,-0.0049637705087661,0.233679786324501,-0.7829825282096863,-0.0458114668726921,0.5786259770393372,0.2236774712800979,1.403715351212143e+18
0.0001188088208436,-0.0053027658723294,0.2341866791248321,-0.7892667651176453,-0.0534809492528438,0.5718721747398376,0.217163547873497,1.4037153512621427e+18
-0.0060159470885992,-0.0140499798581004,0.2354568094015121,-0.7929731607437134,-0.0691019371151924,0.559338390827179,0.2314280718564987,1.403715351312143e+18
0.0001127765644923,-0.0141461677849292,0.2348882555961609,-0.785704493522644,-0.0719486624002456,0.5719786882400513,0.2243482172489166,1.4037153513621427e+18
0.007362107746303,-0.0128272296860814,0.2339688241481781,-0.7758308053016663,-0.065126247704029,0.5874143242835999,0.2208835780620575,1.403715351412143e+18
0.0051756505854427,-0.0149639919400215,0.2361961454153061,-0.7754433155059814,-0.0821794420480728,0.5887577533721924,0.2128344476222992,1.4037153514621427e+18
0.0020498465746641,-0.0053802244365215,0.2357085049152374,-0.7847985625267029,-0.0654674842953682,0.585601270198822,0.1920323222875595,1.403715351512143e+18
0.0004147342406213,-0.0072450642473995,0.2358388155698776,-0.7857292294502258,-0.0734636634588241,0.5836452841758728,0.1912874430418014,1.4037153515621427e+18
-0.0012830295599997,-0.0054833083413541,0.2355087548494339,-0.7895368337631226,-0.0680842101573944,0.5802536606788635,0.1878877431154251,1.403715351612143e+18
0.0026619515847414,-0.010521444492042,0.2358961999416351,-0.7821279764175415,-0.0733605101704597,0.5864097476005554,0.1975287348031997,1.4037153516621427e+18
0.0023393207229673,-0.0079875458031892,0.2362008392810821,-0.785140872001648,-0.0729785785079002,0.5852439999580383,0.1889904737472534,1.403715351712143e+18
0.0052096028812229,-0.0121596846729516,0.2375661432743072,-0.7753992676734924,-0.0777991861104965,0.5940336585044861,0.1995676457881927,1.4037153517621427e+18
0.002738497685641,-0.0106985932216048,0.2359216958284378,-0.7810930013656616,-0.0737440511584281,0.5873631238937378,0.1986456364393234,1.403715351812143e+18
0.0047315256670117,-0.0107580060139298,0.2366048395633697,-0.7782306671142578,-0.0704255700111389,0.5910810232162476,0.2000515013933181,1.4037153518621427e+18
0.0060608629137277,-0.0092830369248986,0.2363272458314895,-0.7770172953605652,-0.0714740231633186,0.5937769412994385,0.1963783204555511,1.403715351912143e+18
0.0036829099990427,-0.0095584280788898,0.2363320887088775,-0.7784934043884277,-0.0799715369939804,0.5923002362251282,0.1916586607694625,1.4037153519621427e+18
0.0030590954702347,-0.0066755530424416,0.2368436604738235,-0.7790929079055786,-0.0718461573123931,0.592801034450531,0.1908912509679794,1.403715352012143e+18
0.0058350977487862,-0.0103474669158458,0.2351873070001602,-0.7736681699752808,-0.0687794536352157,0.5959110856056213,0.2039531916379928,1.4037153520621427e+18
0.0067032850347459,-0.0116211371496319,0.2347066700458526,-0.7729397416114807,-0.0737530663609504,0.5957027077674866,0.2055792957544326,1.403715352112143e+18
0.0044633741490542,-0.0059174662455916,0.2331718802452087,-0.7806432843208313,-0.0713393911719322,0.5909951329231262,0.1903459131717682,1.4037153521621427e+18
0.0018322300165891,-0.0110618500038981,0.2342652976512909,-0.7820169925689697,-0.0855400115251541,0.5857495069503784,0.1950126439332962,1.403715352212143e+18
0.0014320254558697,-0.00769774755463,0.2320606559514999,-0.7842842936515808,-0.0772885456681251,0.5851388573646545,0.1911470293998718,1.4037153522621427e+18
0.007794267963618,-0.0046489438973367,0.2310602515935897,-0.7759630084037781,-0.0626212283968925,0.5973519086837769,0.1926932334899902,1.403715352312143e+18
0.0036113332025706,-0.0030744546093046,0.2317006736993789,-0.7849019169807434,-0.0610316656529903,0.5854898691177368,0.1934056431055069,1.4037153523621427e+18
-0.0020410865545272,-0.0028042669873684,0.232738196849823,-0.793189525604248,-0.0684278979897499,0.5751209855079651,0.188159242272377,1.403715352412143e+18
0.0021883712615817,-0.0033288216218352,0.2291904389858245,-0.7871576547622681,-0.069905512034893,0.5826308131217957,0.189835175871849,1.4037153524621427e+18
0.0088366223499178,-0.0019384889164939,0.2285334318876266,-0.779850959777832,-0.0646848529577255,0.5929834842681885,0.1897867172956466,1.403715352512143e+18
0.0048190867528319,0.0001017557806335,0.2297419011592865,-0.7854359745979309,-0.0666458085179328,0.58706134557724,0.1844115406274795,1.4037153525621427e+18
0.0054818661883473,-0.0055083855986595,0.23105488717556,-0.7798593044281006,-0.0714353770017623,0.588119387626648,0.2020695060491562,1.403715352612143e+18
0.0068044108338654,-0.0034401239827275,0.2290670871734619,-0.7789427638053894,-0.0673630759119987,0.5901674628257751,0.2010290622711181,1.4037153526621427e+18
0.0064140916801989,-2.7715752366930246e-05,0.2281345129013061,-0.7816619873046875,-0.0663580521941185,0.5899737477302551,0.1911337524652481,1.403715352712143e+18
0.0036063091829419,0.0054738312028348,0.2278784066438675,-0.7903527021408081,-0.0575798824429512,0.5818563103675842,0.1829492002725601,1.4037153527621427e+18
0.0017321638297289,-0.0026634016539901,0.2299434095621109,-0.7875205278396606,-0.0740751102566719,0.5782404541969299,0.1999057382345199,1.403715352812143e+18
0.0097924759611487,0.002405690960586,0.2274330556392669,-0.7789887189865112,-0.0588888935744762,0.5939217805862427,0.192264512181282,1.4037153528621427e+18
0.0131732746958732,0.0039182654581964,0.2256397157907486,-0.7781826257705688,-0.0550351701676845,0.5963963866233826,0.1889820843935012,1.403715352912143e+18
0.0124933682382106,0.0056588165462017,0.2254513502120971,-0.7844009399414062,-0.0536590293049812,0.5892660021781921,0.1860147267580032,1.4037153529621427e+18
0.0150621337816119,-0.0013392012333497,0.2260373830795288,-0.7793795466423035,-0.0600771941244602,0.5890103578567505,0.2050001323223114,1.403715353012143e+18
0.0183338187634944,-0.0065972870215773,0.2264770269393921,-0.7721455097198486,-0.0641129314899444,0.5932665467262268,0.2184390276670456,1.4037153530621427e+18
0.0253661405295133,-0.0058094733394682,0.2261232584714889,-0.763822078704834,-0.0621703453361988,0.6048670411109924,0.2164404541254043,1.403715353112143e+18
0.0275818575173616,-0.006371455732733,0.2246020138263702,-0.7625187039375305,-0.0618389211595058,0.6054609417915344,0.2194497734308242,1.4037153531621427e+18
0.0239122472703456,-0.0063669960945844,0.2246518433094024,-0.7704650163650513,-0.0658496469259262,0.5952284336090088,0.2185190021991729,1.403715353212143e+18
0.0259382985532283,-0.0062095974572002,0.2241268903017044,-0.7684087157249451,-0.063845694065094,0.5973507165908813,0.2205538302659988,1.4037153532621427e+18
0.0276324041187763,-0.005430681630969,0.2233463674783706,-0.7662830948829651,-0.0611280910670757,0.6003228425979614,0.2206495553255081,1.403715353312143e+18
0.0307994727045297,-0.002758817281574,0.2223522365093231,-0.7650048136711121,-0.0574051439762115,0.6047323942184448,0.2139415442943573,1.4037153533621427e+18
0.0281086359173059,-0.0035294312983751,0.2215810865163803,-0.7707909345626831,-0.0626348406076431,0.5968999862670898,0.2137022912502288,1.403715353412143e+18
0.0296906717121601,0.0003623201046139,0.2228648215532302,-0.7735087275505066,-0.0574323274195194,0.5970072150230408,0.2048614919185638,1.4037153534621427e+18
0.0286608468741178,-0.0002642585313878,0.2224168330430984,-0.7762133479118347,-0.0499618165194988,0.5919119119644165,0.2112746834754943,1.403715353512143e+18
0.0260800048708915,0.0031173918396234,0.2223189920186996,-0.7848334312438965,-0.0411110818386077,0.582570493221283,0.2072633504867553,1.4037153535621427e+18
0.019819987937808,0.0017489537131041,0.2215601503849029,-0.7952080965042114,-0.0413504019379615,0.5658620595932007,0.2138561308383941,1.403715353612143e+18
0.0329281874001026,-0.0010591087630018,0.2212989926338195,-0.7716710567474365,-0.0478091984987258,0.5963058471679688,0.216003343462944,1.4037153536621427e+18
0.0313570499420166,0.0049323216080665,0.2209092825651168,-0.7765749096870422,-0.0478159710764884,0.5957297682762146,0.1993767023086547,1.403715353712143e+18
0.0288738887757062,0.0068386322818696,0.2209170311689376,-0.7819165587425232,-0.0462950319051742,0.5897709131240845,0.1965541392564773,1.4037153537621427e+18
0.0308177918195724,0.0040733921341598,0.2202519476413726,-0.7783044576644897,-0.0520100854337215,0.5915891528129578,0.2038613855838775,1.403715353812143e+18
0.0285197515040636,0.0055207638069987,0.2202959954738617,-0.7815207242965698,-0.0562940314412117,0.5892090201377869,0.1972030401229858,1.4037153538621427e+18
0.0261839516460895,0.0068221320398151,0.2206311821937561,-0.7832852005958557,-0.0618761740624904,0.5881626009941101,0.1915733516216278,1.403715353912143e+18
0.0268246792256832,0.0075285122729837,0.2199339568614959,-0.7804836630821228,-0.0636742115020752,0.5925191044807434,0.1889757812023162,1.4037153539621427e+18
0.0299384761601686,0.0078528486192226,0.2186572551727295,-0.7753943204879761,-0.0580976754426956,0.5988146066665649,0.1918573975563049,1.403715354012143e+18
0.0273300614207983,0.0093232681974768,0.2177111208438873,-0.7803999781608582,-0.0577379651367664,0.5934880971908569,0.1881863176822662,1.4037153540621427e+18
0.0264159571379423,0.0087619367986917,0.2181647270917892,-0.7825019359588623,-0.0614160895347595,0.5906927585601807,0.1870852410793304,1.403715354112143e+18
0.0289146248251199,0.0106408540159463,0.2174714356660843,-0.7810357809066772,-0.0540495403110981,0.5937597155570984,0.185772031545639,1.4037153541621427e+18
0.0311539489775896,0.007678338792175,0.217995211482048,-0.7755017876625061,-0.061417069286108,0.5985439419746399,0.1912328153848648,1.403715354212143e+18
0.031208261847496,0.0006161337369121,0.2176375836133957,-0.7692790031433105,-0.0738703086972236,0.6005592942237854,0.2051378041505813,1.4037153542621427e+18
0.0267041642218828,0.0054455576464533,0.2182567864656448,-0.7780304551124573,-0.0686345249414444,0.593898355960846,0.1929840147495269,1.403715354312143e+18
0.0255120377987623,0.0112023819237947,0.217334896326065,-0.7837344408035278,-0.0677865073084831,0.5916410684585571,0.1764259934425354,1.4037153543621427e+18
0.0306377839297056,0.011391476728022,0.2183755338191986,-0.7793309688568115,-0.0681725963950157,0.5978292226791382,0.174916997551918,1.403715354412143e+18
0.0315253473818302,0.0070674801245331,0.2180537581443786,-0.7740060091018677,-0.0708533227443695,0.5996138453483582,0.1906773149967193,1.4037153544621427e+18
0.0299411714076995,0.0056460667401552,0.2181544601917266,-0.7757475972175598,-0.0730650499463081,0.5951873064041138,0.1965434402227401,1.403715354512143e+18
0.0371932983398437,0.0004337963764555,0.2174569815397262,-0.7629387378692627,-0.0791106894612312,0.6059907674789429,0.2108110040426254,1.4037153545621427e+18
0.0369809754192829,-0.0014106559101492,0.2181161493062973,-0.7610726356506348,-0.086582027375698,0.607465386390686,0.2103756517171859,1.403715354612143e+18
0.0348467752337455,-0.0016827707877382,0.2167131006717682,-0.7644649744033813,-0.0858518928289413,0.6025199294090271,0.2125853151082992,1.4037153546621427e+18
0.0324146226048469,-0.0021573598496615,0.2174698561429977,-0.7651582956314087,-0.090415820479393,0.6020689606666565,0.2094535082578659,1.403715354712143e+18
0.0286221746355295,0.0035686714109033,0.2161951959133148,-0.7742295861244202,-0.0886551588773727,0.5964320302009583,0.1922958940267563,1.4037153547621427e+18
0.0284502152353525,0.0095156114548444,0.2169957011938095,-0.7777125239372253,-0.0845221653580665,0.5984295606613159,0.1729203909635543,1.403715354812143e+18
0.0362078137695789,-0.0009481374872848,0.2157790958881378,-0.7623180747032166,-0.0941950157284736,0.6072391271591187,0.2031232416629791,1.4037153548621427e+18
